IA1	IB1	averageP	sdP	overlap	direction
a nun	a rapist	0.926565891	0.023136878	0.146868217	1
a nun	a soldier	0.287650407	0.041256931	0.575300813	-1
a nun	a terrorist	0.924688525	0.023205077	0.150622951	1
a nun	a thief	0.824336066	0.034879285	0.351327869	1
a nun	an addict	0.66615	0.044809062	0.6677	1
a nun	an adult	0.387950413	0.042364472	0.775900826	-1
a nun	an adult with a deadly contagious disease	0.647143939	0.041434605	0.705712121	1
a nun	an assassin	0.856574803	0.028804434	0.286850394	1
a nun	an astronaut	0.415456693	0.043674601	0.830913386	-1
a nun	an elderly person	0.321791667	0.043644878	0.643583333	-1
a nun	an Olympian	0.451598291	0.047128701	0.903196581	-1
a nun	an orphan	0.310721311	0.042338439	0.621442623	-1
a nun	a rabid possum	0.948650794	0.019477819	0.102698413	1
a nun	a smartphone	0.752081301	0.038034402	0.495837398	1
a pedophile	a police officer	0.042734848	0.01822581	0.085469697	-1
a pedophile	a rapist	0.323461538	0.041905202	0.646923077	-1
a pedophile	a soldier	0.025395161	0.014285664	0.050790323	-1
a pedophile	a terrorist	0.304528455	0.040227584	0.609056911	-1
a pedophile	a thief	0.206731707	0.036883516	0.413463415	-1
a pedophile	an addict	0.118520661	0.030406322	0.237041322	-1
a pedophile	an adult	0.034344262	0.015825463	0.068688525	-1
a pedophile	an adult with a deadly contagious disease	0.138240602	0.030448253	0.276481203	-1
a pedophile	an assassin	0.241914063	0.037189827	0.483828125	-1
a pedophile	an astronaut	0.0383125	0.016794886	0.076625	-1
a pedophile	an elderly person	0.032842975	0.01664706	0.06568595	-1
a pedophile	an Olympian	0.039194915	0.018284338	0.078389831	-1
a pedophile	an orphan	0.028674797	0.014648858	0.057349593	-1
a pedophile	a rabid possum	0.26003937	0.038366837	0.52007874	-1
a pedophile	a smartphone	0.114040323	0.029119668	0.228080645	-1
a police officer	a rapist	0.93637037	0.021034903	0.127259259	1
a police officer	a soldier	0.376635659	0.041195439	0.753271318	-1
a police officer	a terrorist	0.935637795	0.022475966	0.128724409	1
a police officer	a thief	0.854661417	0.031063765	0.290677165	1
a police officer	an addict	0.734712	0.039566888	0.530576	1
a police officer	an adult	0.484629921	0.044848819	0.969259843	-1
a police officer	an adult with a deadly contagious disease	0.71765942	0.036799482	0.564681159	1
a police officer	an assassin	0.883398496	0.027343169	0.233203008	1
a police officer	an astronaut	0.531371212	0.043920274	0.937257576	1
a police officer	an elderly person	0.41612	0.044212808	0.83224	-1
a police officer	an Olympian	0.556885246	0.046017066	0.886229508	1
a police officer	an orphan	0.413429688	0.043269624	0.826859375	-1
a police officer	a rabid possum	0.955598485	0.017373011	0.08880303	1
a police officer	a smartphone	0.801565891	0.034676739	0.396868217	1
a rabid possum	a rapist	0.544946154	0.043428664	0.910107692	1
a rabid possum	a soldier	0.008274194	0.00842893	0.016548387	-1
a rabid possum	a terrorist	0.502557377	0.042668445	0.994885246	1
a rabid possum	a thief	0.336401639	0.043980668	0.672803279	-1
a rabid possum	an addict	0.163291667	0.033980798	0.326583333	-1
a rabid possum	an adult	0.014245902	0.010821842	0.028491803	-1
a rabid possum	an adult with a deadly contagious disease	0.189969925	0.034287726	0.37993985	-1
a rabid possum	an assassin	0.397125	0.043239494	0.79425	-1
a rabid possum	an astronaut	0.019488189	0.012064788	0.038976378	-1
a rabid possum	an elderly person	0.019675	0.012902078	0.03935	-1
a rabid possum	an Olympian	0.019888889	0.01236266	0.039777778	-1
a rabid possum	an orphan	0.009699187	0.008397307	0.019398374	-1
a rabid possum	a smartphone	0.15075	0.031649659	0.3015	-1
a rapist	a soldier	0.03388189	0.015766132	0.06776378	-1
a rapist	a terrorist	0.327384	0.041441162	0.654768	-1
a rapist	a thief	0.230256	0.037654965	0.460512	-1
a rapist	an addict	0.141479675	0.031335374	0.28295935	-1
a rapist	an adult	0.04288	0.018679361	0.08576	-1
a rapist	an adult with a deadly contagious disease	0.157566176	0.031864409	0.315132353	-1
a rapist	an assassin	0.268763359	0.038158567	0.537526718	-1
a rapist	an astronaut	0.047638462	0.018454336	0.095276923	-1
a rapist	an elderly person	0.039292683	0.018007748	0.078585366	-1
a rapist	an Olympian	0.051741667	0.020462276	0.103483333	-1
a rapist	an orphan	0.034865079	0.01587411	0.069730159	-1
a rapist	a smartphone	0.147535433	0.030830731	0.295070866	-1
a smartphone	a soldier	0.110190083	0.029439125	0.220380165	-1
a smartphone	a terrorist	0.788605042	0.036709078	0.422789916	1
a smartphone	a thief	0.630168067	0.044685166	0.739663866	1
a smartphone	an addict	0.42225641	0.045759192	0.844512821	-1
a smartphone	an adult	0.158394958	0.03351678	0.316789916	-1
a smartphone	an adult with a deadly contagious disease	0.428038462	0.043310272	0.856076923	-1
a smartphone	an assassin	0.677472	0.041237431	0.645056	1
a smartphone	an astronaut	0.169120968	0.034235919	0.338241935	-1
a smartphone	an elderly person	0.13182906	0.031080392	0.26365812	-1
a smartphone	an Olympian	0.19027193	0.036020904	0.38054386	-1
a smartphone	an orphan	0.115025	0.029078877	0.23005	-1
a soldier	a terrorist	0.96492437	0.016585987	0.070151261	1
a soldier	a thief	0.906613445	0.025824002	0.186773109	1
a soldier	an addict	0.811487179	0.036333267	0.377025641	1
a soldier	an adult	0.590554622	0.044721475	0.818890756	1
a soldier	an adult with a deadly contagious disease	0.788769231	0.035879611	0.422461538	1
a soldier	an assassin	0.925896	0.023059074	0.148208	1
a soldier	an astronaut	0.641306452	0.043707065	0.717387097	1
a soldier	an elderly person	0.515145299	0.046544463	0.969709402	1
a soldier	an Olympian	0.664324561	0.045101837	0.671350877	1
a soldier	an orphan	0.51975	0.045540706	0.9605	1
a terrorist	a thief	0.267127119	0.0412262	0.534254237	-1
a terrorist	an addict	0.153724138	0.033502088	0.307448276	-1
a terrorist	an adult	0.040923077	0.018282672	0.081846154	-1
a terrorist	an adult with a deadly contagious disease	0.174992188	0.033532121	0.349984375	-1
a terrorist	an assassin	0.304105691	0.040197	0.608211382	-1
a terrorist	an astronaut	0.045731707	0.017917991	0.091463415	-1
a terrorist	an elderly person	0.036258621	0.017717117	0.072517241	-1
a terrorist	an Olympian	0.050637168	0.019894328	0.101274336	-1
a terrorist	an orphan	0.029864407	0.016063776	0.059728814	-1
a thief	an addict	0.289793103	0.042155487	0.579586207	-1
a thief	an adult	0.105282051	0.02868045	0.210564103	-1
a thief	an adult with a deadly contagious disease	0.303453125	0.04040489	0.60690625	-1
a thief	an assassin	0.494268293	0.043528702	0.988536585	-1
a thief	an astronaut	0.117528455	0.02854387	0.235056911	-1
a thief	an elderly person	0.089508621	0.026737943	0.179017241	-1
a thief	an Olympian	0.130849558	0.031560707	0.261699115	-1
a thief	an orphan	0.078847458	0.024532345	0.157694915	-1
an addict	an adult	0.218608696	0.038564083	0.437217391	-1
an addict	an adult with a deadly contagious disease	0.47234127	0.04446227	0.94468254	-1
an addict	an assassin	0.69553719	0.043238049	0.60892562	1
an addict	an astronaut	0.241107438	0.037833444	0.482214876	-1
an addict	an elderly person	0.179964912	0.037184824	0.359929825	-1
an addict	an Olympian	0.263972973	0.04031209	0.527945946	-1
an addict	an orphan	0.167077586	0.034000282	0.334155172	-1
an adult	an adult with a deadly contagious disease	0.713734375	0.041207999	0.57253125	1
an adult	an assassin	0.891219512	0.028783398	0.217560976	1
an adult	an astronaut	0.511754098	0.044343361	0.976491803	1
an adult	an elderly person	0.3986	0.044520798	0.7972	-1
an adult	an Olympian	0.538241071	0.04813815	0.923517857	1
an adult	an orphan	0.395822034	0.04666366	0.791644068	-1
an adult with a deadly contagious disease	an assassin	0.663925373	0.041279816	0.672149254	1
an adult with a deadly contagious disease	an astronaut	0.260586466	0.038445383	0.521172932	-1
an adult with a deadly contagious disease	an elderly person	0.204690476	0.03600928	0.409380952	-1
an adult with a deadly contagious disease	an Olympian	0.284902439	0.040744823	0.569804878	-1
an adult with a deadly contagious disease	an orphan	0.191472868	0.035225414	0.382945736	-1
an assassin	an astronaut	0.089882813	0.025109994	0.179765625	-1
an assassin	an elderly person	0.071272727	0.023150043	0.142545455	-1
an assassin	an Olympian	0.099533898	0.027594576	0.199067797	-1
an assassin	an orphan	0.061959677	0.021973305	0.123919355	-1
an astronaut	an elderly person	0.364818182	0.044435966	0.729636364	-1
an astronaut	an Olympian	0.507847458	0.046818521	0.984305085	1
an astronaut	an orphan	0.354886179	0.043317075	0.709772358	-1
an elderly person	an Olympian	0.616603604	0.04506105	0.766792793	1
an elderly person	an orphan	0.472913793	0.046173853	0.945827586	-1
an Olympian	an orphan	0.322433628	0.043465563	0.644867257	-1
